,text,MIN(start),MAX(start),SUM(duration),video_id
420,"And so we started to see the emergence of people making huge amounts of money from these dirty transactions. And essentially the looting of state assets by people who were put in charge of them. So somebody like Vyakhirev was able to do this because he was strategically placed in order to be able to facilitate it. But a second, a third if you like, source of oligarchical power",2596.93,2631.55,36.11299999999999,f5nbT4xQqwI
421,"was derived from the fact that Russia had inherited a weak and bankrupt state. And I want to say a little bit about what I mean by a weak and bankrupt state. So much of the 1990s had been a period of fiscal crisis for the old Soviet Union. There had been massive debt racked up by the government. They were heavily dependent on oil revenues,",2635.03,2671.55,29.497,f5nbT4xQqwI
422,"which I'll talk more about in a little while, and when the price of oil gyrated, they would suddenly lose massive amounts of income. And this had all come to a head in 1998 when Russia eventually, when the Soviet Union, I'm sorry, when Russia by then, defaulted on its debt and had to be bailed out by the IMF. And so throughout the 1990s",2674.0,2706.65,31.049,f5nbT4xQqwI
423,"the Russian government was fiscally strapped. And so what happened was that people took advantage of this fact. Mikhail Khodorkovsky, who would later become famous for his ownership of Yukos, the private oil company, which I'll also have a little bit more to say about, he started a bank called Menatep Bank. And what he basically did was he, he speculated against the ruble, he would get the government",2711.21,2741.92,29.89,f5nbT4xQqwI
424,"to deposit large numbers of rubles in his bank, he would then, he would exchange them into hard currency and he would have a commitment from the government not to demand them back for four months, or six months, or eight months, and so essentially could speculate against the ruble, making large amounts of money. And he would pay it back later in less valuable funds. So there were people doing that kind of thing.",2745.21,2773.78,28.876,f5nbT4xQqwI
425,"And then there was the so-called loans for shares scheme, which is how he got control of Yukos and this was in the mid-1990s, once the sort of bloom was off the rose of the revolution and people were starting to get angry. Things weren't improving fast enough. Population was hungry. And it didn't look like, it didn't look good for Yeltsin's reelection.",2776.99,2806.85,29.866000000000003,f5nbT4xQqwI
426,"There was looming elections in 1996 and there had been something of a communist resurgence. They did extremely well in the 1995 legislative elections. And so the oligarchs who had started to emerge and who'd get control of these various assets realized that for them it would be a disaster if the communists came back into power. And so they decided to get massively behind Yeltsin, and they did two things. One was the so-called loans for shares,",2810.04,2842.81,33.86,f5nbT4xQqwI
427,"where they essentially lent the government money in return for shares in state companies, and Khodorkovsky did this with respect to oil, and of course later on the government couldn't repay the loans and so they would get to keep the shares. And so this was another way in which a lot of these state assets were looted. But then they also just poured money",2844.77,2873.6,30.81,f5nbT4xQqwI
428,"into Yeltsin's reelection campaign in 1996 and he was handily reelected against the communist candidate in the second round. So basically the oligarchs managed to emerge by taking advantage of the fact that the former Soviet Union was broke, and Russia in particular was broke for the vast majority of the 1990s. Then at the end of the 1990s, as I said,",2875.58,2911.4,35.916,f5nbT4xQqwI
429,"by then even the Communist Party had sort of gotten religion about capitalism. Yeltsin had reappointed many former communists to his government, but they got behind the reforms anyway, and so we saw that capitalism was not going away in Russia any time soon, even though the country was staggering from debt crisis to debt crisis pretty much for the bulk of that decade. In comes Putin, and now we start to see",2915.47,2948.41,33.556,f5nbT4xQqwI
430,"a very different politics and economics emerging. And so what I want to do now is focus on how Yeltsin, how Yeltsin's oligarchs if you like, were rather different from what was coming down the pike. So what I've said so far is that the Soviet Union at the end of its years and certainly Russia in its first decade as a sovereign country, had a very weak state. The party had been strong and the state had been weak",2951.57,2987.33,32.477,f5nbT4xQqwI
